1;8002
2;8118
3;8234
4;8350
5;8466
6;8582
7;8698
8;8814
9;8931
10;9047
11;9164
12;9280
13;9397
14;9513
15;9630
16;9746
17;9863
18;9979
19;10096
20;10212
21;10329
22;10445
23;10562
24;10678
25;10795
26;10911
27;11028
28;11144
29;11261
30;11377
31;11494
32;11610
33;11727
34;11843
35;11960
36;12076
37;12193
38;12309
39;12426
40;12542
41;12659
42;12775
43;12892
44;13008
45;13125
46;13241
47;13358
48;13474
49;13591
50;13707
51;13824
52;13940
53;14057
54;14173
55;14290
56;14406
57;14523
58;14639
59;14756
60;14872
61;14989
62;15105
63;15222
64;15338
65;15455
66;15571
67;15688
68;15804
69;15921
70;16037
71;16154
72;16270
73;16387
74;16503
75;16620
76;16736
77;16853
78;16969
79;17086
80;17202
81;17319
82;17435
83;17552
84;17668
85;17785
86;17901
87;18018
88;18134
89;18251
90;18367
91;18484
92;18600
93;18717
94;18833
95;18950
96;19066
97;19183
98;19299
99;19416
100;19532
101;19649
102;19765
103;19882
104;19998
105;20115
106;20231
107;20348
108;20464
109;20581
110;20697
111;20814
112;20930
113;21047
114;21163
115;21280
116;21396
117;21513
118;21629
119;21746
120;21862
121;21979
122;22095
123;22212
124;22328
125;22445
126;22561
127;22678
128;22794
129;22911
130;23027
131;23144
132;23260
133;23377
134;23493
135;23610
136;23726
137;23843
138;23959
139;24076
140;24192
141;24309
142;24425
143;24542
144;24658
145;24775
146;24891
147;25008
148;25124
149;25241
150;25357
151;25474
152;25590
153;25707
154;25823
155;25940
156;26056
157;26173
158;26289
159;26406
160;26522
161;26639
162;26755
163;26872
164;26988
165;27105
166;27221
167;27338
168;27454
169;27571
170;27687
171;27804
172;27920
173;28037
174;28153
175;28270
176;28386
177;28503
178;28619
179;28736
180;28852
181;28969
182;29085
183;29202
184;29318
185;29435
186;29551
187;29668
188;29784
189;29901
190;30017
191;30134
192;30250
193;30367
194;30483
195;30600
196;30716
197;30833
198;30949
199;31066
200;31182
201;31299
202;31415
203;31532
204;31648
205;31765
206;31881
207;31998
208;32114
209;32231
210;32347
211;32464
212;32580
213;32697
214;32813
215;32930
216;33046
217;33163
218;33279
219;33396
220;33512
221;33629
222;33745
223;33862
224;33978
225;34095
226;34211
227;34328
228;34444
229;34561
230;34677
231;34794
232;34910
233;35027
234;35143
235;35260
236;35376
237;35493
238;35609
239;35726
240;35842
241;35959
242;36075
243;36192
244;36308
245;36425
246;36541
247;36658
248;36774
249;36891
250;37007
251;37124
252;37240
253;37357
254;37473
255;37590
